,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
494,527,Pokemon,800,"Action, Adventure, Comedy, Kids, Fantasy",Pokémon,ポケットモンスター,TV,276,"Apr 1, 1997 to Nov 14, 2002",Spring 1997,"TV Tokyo, TV Tokyo Music, Studio Jack","VIZ Media, 4Kids Entertainment",OLM,Game,24 min. per ep.,PG - Children,2144,277,464779,4940,30707,339007,28608,47875,18582,34911.0,33357.0,64105.0,85456.0,46215.0,23633.0,6723.0,2616.0,1256.0,1146.0,Pokemon Advanced Generation,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,530,Bishoujo Senshi Sailor Moon,800,"Demons, Magic, Romance, Shoujo",Sailor Moon,美少女戦士セーラームーン,TV,46,"Mar 7, 1992 to Feb 27, 1993",Spring 1992,TV Asahi,"ADV Films, VIZ Media, DiC Entertainment",Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1070,514,278409,9310,22531,178544,17108,13393,46833,22985.0,21621.0,33704.0,37624.0,16968.0,7932.0,2246.0,778.0,531.0,524.0,Bishoujo Senshi Sailor Moon S,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500,533,Sensei no Ojikan: Doki Doki School Hours,700,"Comedy, Slice of Life",Teacher's Time,せんせいのお時間,TV,13,"Apr 5, 2004 to Jun 28, 2004",Spring 2004,Unknown,Unknown,J.C.Staff,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4940,5618,7161,16,323,3230,438,514,2656,117.0,214.0,457.0,793.0,576.0,339.0,123.0,52.0,48.0,23.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,534,Slayers,800,"Adventure, Comedy, Demons, Magic, Fantasy",Slayers,スレイヤーズ,TV,26,"Apr 7, 1995 to Sep 29, 1995",Spring 1995,"J.C.Staff, TV Tokyo, SoftX, TV Tokyo Music","Funimation, Central Park Media, Enoki Films",E&G Films,Light novel,22 min. per ep.,PG-13 - Teens 13 or older,905,1241,116837,1948,5370,68326,5498,4375,33268,6009.0,9445.0,16125.0,14168.0,5217.0,2170.0,614.0,214.0,86.0,109.0,Slayers Next,Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
512,546,Wind: A Breath of Heart (TV),600,"Drama, Romance, School, Supernatural",Unknown,Wind -a breath of heart-,TV,13,"Jun 30, 2004 to Sep 22, 2004",Summer 2004,"Frontier Works, Rondo Robe",Unknown,Radix,Visual novel,12 min. per ep.,PG-13 - Teens 13 or older,8243,4861,10151,7,405,4901,354,433,4058,112.0,151.0,393.0,842.0,833.0,607.0,336.0,167.0,113.0,63.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515,550,Yu☆Gi☆Oh!,800,"Action, Game, Comedy, Fantasy, Shounen",Unknown,遊☆戯☆王,TV,27,"Apr 4, 1998 to Oct 10, 1998",Spring 1998,Nihon Ad Systems,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2727,831,180785,1097,6366,143794,5353,7391,17881,9533.0,11182.0,22703.0,32814.0,17335.0,8500.0,2705.0,1026.0,474.0,357.0,Yu☆Gi☆Oh! Duel Monsters,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
516,551,Grappler Baki: Saidai Tournament-hen,800,"Action, Martial Arts, Shounen, Sports",Unknown,グラップラー刃牙(バキ) 最大トーナメント編,TV,24,"Jul 24, 2001 to Dec 25, 2001",Summer 2001,Unknown,Funimation,Group TAC,Manga,24 min. per ep.,R - 17+ (violence & profanity),1738,2402,44368,189,1706,34036,734,652,7240,2085.0,3458.0,7064.0,7531.0,3145.0,1220.0,442.0,190.0,80.0,66.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
517,552,Digimon Adventure,800,"Action, Adventure, Comedy, Fantasy, Kids",Digimon:Digital Monsters,デジモンアドベンチャー,TV,54,"Mar 7, 1999 to Mar 26, 2000",Spring 1999,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,Other,24 min. per ep.,PG - Children,839,419,325137,4907,8591,283580,7158,8276,17532,31514.0,34838.0,57073.0,53135.0,21819.0,9186.0,2219.0,782.0,381.0,348.0,Digimon Adventure 02,Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
518,553,Yami no Matsuei,800,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",Descendants of Darkness,闇の末裔,TV,13,"Oct 2, 2000 to Dec 18, 2000",Fall 2000,"Starchild Records, Movic","Central Park Media, Discotek Media",J.C.Staff,Manga,23 min. per ep.,R - 17+ (violence & profanity),3347,2313,47815,446,1885,28199,1714,2166,13851,1683.0,2744.0,4500.0,5819.0,3712.0,2065.0,848.0,376.0,188.0,156.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523,558,Major S2,900,"Comedy, Drama, Shounen, Sports",Unknown,メジャー  (第2シリーズ),TV,26,"Dec 10, 2005 to Jun 10, 2006",Winter 2006,NHK,Unknown,Studio Hibari,Manga,25 min. per ep.,PG-13 - Teens 13 or older,263,2041,58350,308,1067,49941,515,513,6314,6205.0,9801.0,12586.0,6254.0,1714.0,535.0,141.0,59.0,32.0,120.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
526,561,Sakura Taisen,700,"Adventure, Mecha, Sci-Fi, Shounen",Sakura Wars,サクラ大戦,TV,25,"Apr 8, 2000 to Sep 23, 2000",Spring 2000,"TBS, Sega, Imagine","ADV Films, Sentai Filmworks",Madhouse,Game,24 min. per ep.,PG-13 - Teens 13 or older,4124,3708,19448,49,1020,8002,1001,1141,8284,291.0,432.0,1281.0,2205.0,1274.0,701.0,235.0,86.0,37.0,22.0,Shin Sakura Taisen the Animation,Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528,563,DNA²,700,"Sci-Fi, Comedy, Romance",DNA²,Ｄ・Ｎ・Ａ²　～何処かで失くしたあいつのアイツ～,TV,12,"Oct 7, 1994 to Dec 23, 1994",Fall 1994,"Starchild Records, Movic, Nippon Television Network","Central Park Media, Discotek Media","Madhouse, Studio Deen",Manga,23 min. per ep.,PG-13 - Teens 13 or older,5008,2688,36148,93,1191,23067,1102,1560,9228,796.0,1246.0,3073.0,5181.0,3968.0,2053.0,910.0,374.0,170.0,109.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
532,567,The Big O,800,"Action, Sci-Fi, Mystery, Psychological, Mecha",The Big O,THEビッグオー,TV,26,"Oct 13, 1999 to Mar 27, 2003",Fall 1999,Bandai Visual,"Bandai Entertainment, Sentai Filmworks",Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,1496,1738,75574,816,3433,38174,4161,3112,26694,2715.0,4838.0,8969.0,8717.0,3686.0,1852.0,593.0,220.0,101.0,103.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
533,568,Bubblegum Crisis Tokyo 2040,800,"Adventure, Mecha, Sci-Fi, Shounen",Unknown,バブルガムクライシス TOKYO2040,TV,26,"Oct 8, 1998 to Apr 1, 1999",Fall 1998,Victor Entertainment,"ADV Films, Funimation",AIC,Original,24 min. per ep.,R - 17+ (violence & profanity),3190,2940,30766,176,1346,16087,1646,1486,10201,586.0,1324.0,3081.0,4154.0,2183.0,1159.0,347.0,117.0,48.0,38.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
538,573,Saber Marionette J,800,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",Saber Marionette J,セイバーマリオネットJ,TV,25,"Oct 1, 1996 to Mar 25, 1997",Fall 1996,"TV Tokyo, Bandai Visual, Hal Film Maker, Sotsu",Bandai Entertainment,Studio Junio,Original,25 min. per ep.,PG-13 - Teens 13 or older,2100,3192,26429,186,1087,15997,1121,1164,7060,973.0,1552.0,3065.0,3663.0,1765.0,842.0,270.0,101.0,53.0,30.0,Saber Marionette J to X,Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540,576,Magikano,700,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",Unknown,マジカノ,TV,13,"Jan 1, 2006 to Apr 1, 2006",Winter 2006,"Lantis, DAX Production","ADV Films, Funimation",Tokyo Kids,Manga,24 min. per ep.,PG-13 - Teens 13 or older,6503,2940,30647,52,1238,19265,987,1388,7769,508.0,771.0,1913.0,3935.0,3490.0,2056.0,965.0,407.0,251.0,144.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
543,579,Battle Programmer Shirase,700,"Comedy, Ecchi, Sci-Fi",Unknown,バトルプログラマーシラセ,TV,15,"Oct 4, 2003 to Jan 4, 2004",Fall 2003,Unknown,Maiden Japan,AIC,Original,12 min. per ep.,PG-13 - Teens 13 or older,3831,2965,30151,102,964,18899,896,1223,8169,982.0,1435.0,2773.0,4132.0,2631.0,1470.0,637.0,267.0,155.0,98.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
546,582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,800,"Comedy, Martial Arts, School, Shounen",Unknown,セクシーコマンドー外伝 すごいよ!! マサルさん,TV,48,"Jan 5, 1998 to Mar 31, 1998",Winter 1998,"Madhouse, Bandai Visual, TBS",Unknown,Magic Bus,Manga,8 min. per ep.,R - 17+ (violence & profanity),1007,4803,10554,129,709,3138,692,613,5402,448.0,469.0,828.0,638.0,311.0,146.0,61.0,35.0,23.0,25.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549,586,Ayakashi: Japanese Classic Horror,800,"Mystery, Historical, Horror, Fantasy",Unknown,怪～ayakashi～ Japanese Classic Horror,TV,11,"Jan 13, 2006 to Mar 24, 2006",Winter 2006,"Dentsu, SKY Perfect Well Think, Fuji TV, Asmik Ace, Sony Music Entertainment","Discotek Media, Geneon Entertainment USA",Toei Animation,Other,23 min. per ep.,R - 17+ (violence & profanity),1730,2078,56994,236,2233,24984,2212,1687,25878,1741.0,2990.0,5667.0,5856.0,2741.0,1199.0,413.0,151.0,96.0,70.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
550,587,Hanbun no Tsuki ga Noboru Sora,800,"Comedy, Drama, Romance",Looking Up At The Half-Moon,半分の月がのぼる空,TV,6,"Jan 13, 2006 to Feb 24, 2006",Winter 2006,"Pony Canyon, Dream Force","Nozomi Entertainment, Crimson Star Media",Group TAC,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1516,1561,87853,476,2243,55246,1620,1375,27369,4687.0,7161.0,11827.0,10901.0,5476.0,2585.0,998.0,398.0,220.0,133.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,589,Ginga Nagareboshi Gin,900,"Action, Adventure, Drama, Shounen",Unknown,銀牙　流れ星銀,TV,21,"Apr 7, 1986 to Aug 22, 1986",Spring 1986,TV Asahi,Unknown,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,486,3568,21057,751,721,11688,568,569,7511,2130.0,1810.0,2201.0,1830.0,746.0,353.0,134.0,61.0,36.0,36.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
554,591,Amaenaide yo!!,700,"Comedy, Ecchi, Harem, Romance, Supernatural",Ah My Buddha,あまえないでよっ!!,TV,12,"Jul 1, 2005 to Sep 16, 2005",Summer 2005,Unknown,"Nozomi Entertainment, Media Blasters",Studio Deen,Manga,24 min. per ep.,R+ - Mild Nudity,5872,1877,65572,94,2717,42491,2532,4613,13219,1322.0,2087.0,4823.0,8567.0,7156.0,4556.0,2062.0,1013.0,549.0,349.0,Amaenaide yo!! Katsu!!,Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555,592,PopoloCrois,700,"Adventure, Fantasy",Unknown,ポポロクロイス,TV,26,"Oct 5, 2003 to Mar 28, 2004",Fall 2003,"Tokyo Movie Shinsha, Tohokushinsha Film Corporation",Unknown,TMS Entertainment,Game,23 min. per ep.,PG - Children,3875,9338,1639,2,62,681,90,155,651,47.0,48.0,113.0,147.0,101.0,57.0,9.0,11.0,7.0,4.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
556,593,Mugen no Ryvius,800,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",Infinite Ryvius,無限のリヴァイアス,TV,26,"Oct 6, 1999 to Mar 29, 2000",Fall 1999,"TV Tokyo, Bandai Visual, Yomiko Advertising","Bandai Entertainment, Sentai Filmworks",Sunrise,Original,23 min. per ep.,PG-13 - Teens 13 or older,1647,2666,36580,309,1654,12388,1620,1399,19519,912.0,1763.0,2908.0,2687.0,1347.0,722.0,266.0,128.0,51.0,50.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
563,600,Legend of Duo,500,"Supernatural, Drama, Vampire, Shounen Ai",Unknown,LEGEND OF DUO,TV,12,"Apr 21, 2005 to Jun 27, 2005",Spring 2005,Unknown,Unknown,"Radix, Marine Entertainment",Original,5 min. per ep.,R - 17+ (violence & profanity),10650,4855,10199,11,306,5464,242,703,3484,132.0,142.0,296.0,557.0,663.0,732.0,511.0,410.0,414.0,493.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,605,Tenshi ni Narumon!,700,"Comedy, Romance, Vampire, Fantasy",I'm Gonna Be an Angel!,天使になるもんっ！,TV,26,"Apr 7, 1999 to Sep 29, 1999",Spring 1999,"TV Tokyo, Broccoli, Yomiko Advertising",Synch-Point,Studio Pierrot,Original,23 min. per ep.,PG-13 - Teens 13 or older,4830,6029,5970,44,311,2065,373,507,2714,108.0,157.0,293.0,480.0,366.0,218.0,110.0,53.0,36.0,26.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
570,607,Otogi Juushi Akazukin,700,"Adventure, Comedy, Fantasy",Fairy Musketeers,おとぎ銃士 赤ずきん,TV,39,"Jul 1, 2006 to Mar 31, 2007",Summer 2006,Unknown,Unknown,Madhouse,Original,24 min. per ep.,PG-13 - Teens 13 or older,3791,6015,5980,11,339,1699,386,503,3053,95.0,132.0,292.0,425.0,300.0,180.0,53.0,22.0,16.0,11.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
573,610,Popotan,700,"Comedy, Drama, Ecchi, Supernatural",Unknown,ぽぽたん,TV,12,"Mar 18, 2003 to Oct 3, 2003",Spring 2003,Bandai Visual,"Sentai Filmworks, Geneon Entertainment USA",Shaft,Visual novel,24 min. per ep.,R+ - Mild Nudity,6932,3572,20984,53,843,10843,951,1650,6697,379.0,569.0,1100.0,2207.0,1905.0,1305.0,709.0,392.0,230.0,179.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,611,Platonic Chain,600,"Sci-Fi, Slice of Life",Unknown,プラトニック・チェーン,TV,24,"Oct 5, 2002 to Mar 29, 2003",Fall 2002,ACiD FiLM,Unknown,Unknown,Novel,6 min. per ep.,PG-13 - Teens 13 or older,9234,8434,2382,4,112,696,85,166,1323,25.0,17.0,36.0,93.0,145.0,114.0,71.0,43.0,28.0,22.0,,No Sequel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
576,613,Onmyou Taisenki,800,"Adventure, Fantasy, Supernatural, Shounen",Unknown,陰陽大戦記,TV,52,"Nov 30, 2004 to Nov 29, 2005",Fall 2004,Unknown,Unknown,Sunrise,Unknown,23 min. per ep.,G - All Ages,2880,6319,5343,29,393,2069,375,443,2063,152.0,179.0,380.0,496.0,285.0,177.0,75.0,28.0,18.0,13.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577,614,Okusama wa Mahou Shoujo,700,"Magic, Romance",Madam is a Magical Girl,奥さまは魔法少女,TV,13,"Jul 4, 2005 to Sep 26, 2005",Summer 2005,"Media Factory, Amber Film Works",Unknown,J.C.Staff,Original,24 min. per ep.,PG-13 - Teens 13 or older,6681,5421,7731,8,360,2957,304,398,3712,70.0,119.0,302.0,631.0,516.0,349.0,168.0,69.0,42.0,40.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,616,Nurse Angel Ririka SOS,700,"Drama, Fantasy, Magic, Shoujo",Unknown,ナースエンジェルりりかＳＯＳ,TV,35,"Jul 7, 1995 to Mar 29, 1996",Summer 1995,"TV Tokyo, Nihon Ad Systems",Unknown,Gallop,Manga,24 min. per ep.,PG - Children,4810,7857,2943,13,184,729,200,225,1605,44.0,62.0,105.0,149.0,137.0,91.0,20.0,13.0,13.0,6.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
581,618,Juubee Ninpuuchou: Ryuuhougyoku-hen,700,"Adventure, Horror, Magic, Martial Arts, Samurai, Shounen, Supernatural",Ninja Scroll:The Series,獣兵衛忍風帖「龍宝玉篇」,TV,13,"Apr 15, 2003 to Jul 15, 2003",Spring 2003,Studio Take Off,"Discotek Media, Urban Vision",Madhouse,Original,24 min. per ep.,R - 17+ (violence & profanity),4899,2798,33722,89,1178,18870,1006,1543,11125,742.0,1340.0,2792.0,4165.0,2856.0,1721.0,907.0,395.0,255.0,154.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
583,620,Takahashi Rumiko Gekijou Ningyo no Mori,800,"Mystery, Horror, Drama, Fantasy",Mermaid Forest,高橋留美子劇場 人魚の森,TV,13,"Oct 5, 2003 to Dec 21, 2003",Fall 2003,TV Tokyo,Geneon Entertainment USA,TMS Entertainment,Manga,24 min. per ep.,R - 17+ (violence & profanity),3419,3463,22339,78,1071,9796,964,942,9566,429.0,776.0,1735.0,2620.0,1328.0,687.0,243.0,90.0,61.0,42.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
584,621,Night Walker: Mayonaka no Tantei,700,"Action, Comedy, Horror, Mystery, Vampire",Nightwalker:The Midnight Detective,Night Walker -真夜中の探偵-,TV,12,"Jul 9, 1998 to Sep 23, 1998",Summer 1998,"Bandai Visual, BeSTACK, Half H.P Studio, Memory-Tech","Central Park Media, Discotek Media",AIC,Visual novel,25 min. per ep.,R+ - Mild Nudity,3853,4006,16317,94,639,7908,630,690,6450,402.0,600.0,1248.0,1823.0,1171.0,667.0,271.0,84.0,52.0,32.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,623,Shichinin no Nana,700,"Adventure, Comedy, Magic, Romance, School",Unknown,七人のナナ,TV,25,"Jan 10, 2002 to Jun 27, 2002",Winter 2002,"TV Tokyo, Hal Film Maker, Genco, Asatsu DK, d-rights, AT-X, Studio Jack","Media Blasters, NYAV Post",A.C.G.T.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4814,6480,4984,17,242,1453,265,366,2658,80.0,93.0,187.0,328.0,238.0,163.0,74.0,28.0,14.0,12.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587,624,Mouse,700,"Action, Harem, Comedy, Ecchi, Shounen",Unknown,マウス,TV,12,"Jan 6, 2003 to Mar 24, 2003",Winter 2003,Broccoli,Media Blasters,"Studio Deen, Studio Hibari, Production Reed",Manga,14 min. per ep.,R+ - Mild Nudity,8061,3948,16810,28,790,10050,518,1138,4314,377.0,416.0,877.0,1597.0,1577.0,1248.0,775.0,389.0,327.0,227.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
589,626,Mamotte Shugogetten!,700,"Comedy, Fantasy, Magic, Romance, Shounen","Protect Me, Heavenly Moon Guardian!",まもって守護月天！,TV,22,"Oct 17, 1998 to Apr 3, 1999",Fall 1998,Unknown,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4997,5629,7109,14,404,3065,417,504,2719,125.0,156.0,395.0,685.0,502.0,334.0,130.0,50.0,24.0,20.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
590,627,Major S1,900,"Comedy, Sports, Drama, Shounen",Unknown,メジャー （第1シリーズ）,TV,26,"Nov 13, 2004 to May 21, 2005",Fall 2004,"Shogakukan-Shueisha Productions, NHK",Unknown,Studio Hibari,Manga,25 min. per ep.,PG-13 - Teens 13 or older,253,1662,80171,1271,2712,53971,1738,1406,20344,7610.0,10874.0,13165.0,6922.0,2037.0,748.0,191.0,96.0,53.0,127.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
592,630,Mahoutsukai Tai! (TV),700,"Sci-Fi, Comedy, Magic, Romance, School",Magic User's Club,魔法使いTai!,TV,13,"Jul 7, 1999 to Oct 6, 1999",Summer 1999,"Bandai Visual, Triangle Staff","Nozomi Entertainment, Media Blasters, NYAV Post","Madhouse, Production Reed",Unknown,24 min. per ep.,PG-13 - Teens 13 or older,4553,5142,8814,25,325,3914,357,380,3838,112.0,226.0,590.0,874.0,614.0,370.0,130.0,38.0,22.0,14.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
595,633,Legend of Basara,800,"Adventure, Romance, Drama, Shoujo",Unknown,LEGEND OF BASARA,TV,13,"Apr 3, 1998 to Jun 26, 1998",Spring 1998,Unknown,Unknown,KSS,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2252,4927,9901,74,435,4276,308,344,4538,290.0,415.0,812.0,977.0,477.0,217.0,81.0,35.0,16.0,21.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
597,635,Juubee-chan: Lovely Gantai no Himitsu,700,"Action, Adventure, Comedy, Drama, Shounen",Jubei-chan the Ninja Girl:Secret of the Lovely Eyepatch,十兵衛ちゃん ーラブリー眼帯の秘密,TV,13,"Apr 6, 1999 to Jun 29, 1999",Spring 1999,Bandai Visual,"Bandai Entertainment, Media Blasters",Madhouse,Original,25 min. per ep.,PG-13 - Teens 13 or older,5060,4092,15652,31,566,8592,693,962,4839,249.0,521.0,1176.0,1989.0,1410.0,834.0,367.0,166.0,81.0,46.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
598,636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,700,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",Jubei-chan 2:The Counterattack of Siberia Yagyu,十兵衛ちゃん2 ～シベリア柳生の逆襲～,TV,13,"Jan 8, 2004 to Apr 1, 2004",Winter 2004,TV Tokyo Music,Geneon Entertainment USA,Madhouse,Original,25 min. per ep.,PG-13 - Teens 13 or older,4166,5069,9198,23,304,5127,326,292,3149,182.0,326.0,761.0,1131.0,695.0,361.0,145.0,47.0,47.0,28.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
604,646,Haunted Junction,700,"Comedy, Supernatural, School, Shounen",Unknown,HAUNTED じゃんくしょん,TV,12,"Apr 2, 1997 to Jun 25, 1997",Spring 1997,Unknown,Bandai Entertainment,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,5132,7345,3639,10,132,1766,173,220,1348,58.0,119.0,230.0,403.0,292.0,194.0,75.0,21.0,11.0,10.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
606,648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,700,"Comedy, Drama, Harem, Romance, Sci-Fi",Unknown,月は東に日は西に〜Operation Sanctuary〜,TV,13,"Jun 30, 2004 to Sep 22, 2004",Summer 2004,Radix,Unknown,Unknown,Visual novel,12 min. per ep.,PG-13 - Teens 13 or older,7424,5668,7007,8,315,3426,248,293,2725,107.0,101.0,286.0,627.0,618.0,432.0,182.0,80.0,57.0,44.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,800,"Game, Psychological, Thriller, Seinen",Unknown,闘牌伝説アカギ　闇に舞い降りた天才,TV,26,"Oct 5, 2005 to Mar 29, 2006",Fall 2005,"VAP, Nippon Television Network",Unknown,Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),629,1631,81739,1041,4061,42335,3591,2609,29143,4362.0,7910.0,11749.0,7760.0,2826.0,1063.0,370.0,149.0,73.0,101.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
625,670,Lamune,700,"Drama, Romance, Slice of Life",Unknown,ラムネ,TV,12,"Oct 11, 2005 to Dec 27, 2005",Fall 2005,Radix,Unknown,"Trinet Entertainment, Picture Magic",Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,4331,2643,37315,73,1424,21386,1197,1772,11536,951.0,1500.0,3071.0,4779.0,3193.0,1870.0,811.0,348.0,199.0,134.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626,671,Lemon Angel Project,700,"Drama, Music",Unknown,レモン エンジェル プロジェクト,TV,13,"Jan 6, 2006 to Mar 31, 2006",Winter 2006,Radix,Unknown,Unknown,Other,24 min. per ep.,PG - Children,5454,5550,7331,21,301,3211,370,534,2915,132.0,238.0,378.0,661.0,592.0,361.0,169.0,80.0,48.0,24.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,677,Sentimental Journey,700,"Drama, Romance, Shoujo",Unknown,センチメンタルジャーニー,TV,12,"Apr 8, 1998 to Jul 1, 1998",Spring 1998,Unknown,Media Blasters,Sunrise,Original,20 min. per ep.,PG-13 - Teens 13 or older,6619,8364,2438,3,137,770,108,129,1294,26.0,33.0,65.0,176.0,156.0,99.0,39.0,11.0,9.0,6.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
631,678,Shadow Skill: Eigi,800,"Adventure, Fantasy, Magic, Martial Arts, Super Power, Drama, Shounen",Unknown,影技 SHADOW SKILL,TV,26,"Jul 3, 1998 to Dec 25, 1998",Summer 1998,Bandai Visual,"ADV Films, Manga Entertainment",Studio Deen,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,3134,4626,11553,74,595,5146,576,600,4636,228.0,444.0,963.0,1273.0,672.0,391.0,132.0,57.0,15.0,23.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
634,682,Otogi Story Tenshi no Shippo,700,"Fantasy, Magic, Comedy, Harem, Romance",Angel Tales,おとぎストーリー　天使のしっぽ,TV,12,"Oct 4, 2001 to Dec 20, 2001",Fall 2001,Lantis,Bandai Entertainment,Tokyo Kids,Original,22 min. per ep.,PG-13 - Teens 13 or older,5578,4416,12885,30,574,6968,494,711,4138,322.0,386.0,735.0,1384.0,1139.0,749.0,287.0,131.0,107.0,59.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
