,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
6178,10357,Jinrui wa Suitai Shimashita,800,"Comedy, Fantasy, Seinen",Humanity Has Declined,人類は衰退しました,TV,12,"Jul 2, 2012 to Sep 17, 2012",Summer 2012,"Sotsu, Lantis, Pony Canyon, Movic, Marvelous AQL",Sentai Filmworks,AIC ASTA,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,867,935,158291,1875,9551,61445,7696,6882,72717,4773.0,10983.0,17175.0,12075.0,4969.0,2213.0,967.0,340.0,175.0,159.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12197,33985,Bloodivores,600,"Action, Supernatural, Vampire",Bloodivores,BLOODIVORES,TV,12,"Oct 1, 2016 to Dec 17, 2016",Fall 2016,"Emon, Cloud22",Unknown,"Creators in Pack, Namu Animation",Web manga,24 min. per ep.,R - 17+ (violence & profanity),9667,1610,83433,93,7771,39266,3449,14385,18562,1005.0,1125.0,2804.0,5634.0,7192.0,6302.0,4856.0,2739.0,1778.0,1439.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4486,6164,Aoi Hana,800,"Romance, Shoujo Ai, Slice of Life",Sweet Blue Flowers,青い花,TV,11,"Jul 2, 2009 to Sep 10, 2009",Summer 2009,"Fuji TV, Fujipacific Music",Nozomi Entertainment,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,2927,1692,78669,387,3458,36656,2725,3227,32603,1551.0,3554.0,7179.0,8911.0,5078.0,2355.0,883.0,336.0,150.0,141.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10935,31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,700,"Game, Comedy, Romance, Ecchi, School",And you thought there is never a girl online?,ネトゲの嫁は女の子じゃないと思った？,TV,12,"Apr 7, 2016 to Jun 23, 2016",Spring 2016,"Sotsu, AT-X, Barnum Studio, DAX Production, ASCII Media Works, NBCUniversal Entertainment Japan, i0+, Medicos Entertainment, Radio Osaka",Funimation,Project No.9,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,4293,348,383098,1055,27244,252350,11120,20036,72348,9881.0,14786.0,37892.0,63335.0,40195.0,20611.0,8645.0,3544.0,1681.0,1041.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,907,Princess Princess,800,"Comedy, Drama, School, Shoujo",Princess Princess,プリンセス・プリンセス,TV,12,"Apr 6, 2006 to Jun 22, 2006",Spring 2006,TV Asahi,Media Blasters,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3561,2117,54983,274,2156,34487,2083,3098,13159,1782.0,2848.0,5206.0,7351.0,4766.0,2532.0,1031.0,429.0,246.0,169.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7983,18939,Shimajirou Hesoka,0,"Adventure, Comedy, Fantasy, Kids, Magic",Unknown,しまじろう ヘソカ,TV,101,"Apr 5, 2010 to Mar 26, 2012",Spring 2010,Unknown,Unknown,The Answer Studio,Original,25 min. per ep.,G - All Ages,11945,14300,236,0,13,75,8,65,75,7.0,Unknown,4.0,5.0,13.0,8.0,2.0,1.0,1.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6249,10521,Working'!!,800,"Comedy, Romance, Seinen, Slice of Life",Wagnaria!!2,ワーキング’！！,TV,13,"Oct 1, 2011 to Dec 24, 2011",Fall 2011,"Aniplex, Yomiuri Telecasting, Rakuonsha","NIS America, Inc.",A-1 Pictures,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,717,672,219037,449,6174,169462,3719,2519,37163,10550.0,24419.0,48881.0,31929.0,8635.0,2933.0,687.0,242.0,107.0,123.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14197,37345,Plunderer,700,"Action, Ecchi, Fantasy, Shounen",Plunderer,プランダラ,TV,24,"Jan 9, 2020 to Jun 25, 2020",Winter 2020,"Half H.P Studio, Nippon Columbia, 81 Produce, Docomo Anime Store, Kadokawa Media House, Kadokawa",Funimation,GEEK TOYS,Manga,22 min. per ep.,PG-13 - Teens 13 or older,5879,661,220623,1020,40801,83282,8997,27731,59812,4941.0,5840.0,12193.0,20837.0,17127.0,10741.0,7319.0,3867.0,2376.0,1933.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3650,4459,Ojarumaru,700,"Adventure, Comedy, Kids, Fantasy",Prince Mackaroo,おじゃる丸,TV,Unknown,"Oct 5, 1998 to ?",Fall 1998,NHK,Enoki Films,Gallop,Original,10 min.,G - All Ages,6531,9942,1274,5,366,0,145,364,399,35.0,30.0,35.0,67.0,73.0,65.0,21.0,8.0,10.0,21.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11355,32402,Mim Mam Mint,0,Comedy,Unknown,ミムマムミント,TV,4,"Dec 24, 2015 to Mar 25, 2016",Winter 2016,Tokyo MX,Unknown,Kachidoki Studio,Original,Unknown,G - All Ages,15542,12985,354,2,23,34,11,92,194,4.0,Unknown,Unknown,3.0,3.0,3.0,1.0,4.0,3.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12685,34902,Tsurezure Children,800,"Comedy, Romance, School, Shounen",Tsuredure Children,徒然チルドレン,TV,12,"Jul 4, 2017 to Sep 19, 2017",Summer 2017,"Nihon Ad Systems, Kodansha, Movic, KlockWorx, Sony Music Entertainment, King Records, BS11, Animatic, Marui Group",Funimation,Studio Gokumi,4-koma manga,12 min. per ep.,PG-13 - Teens 13 or older,1102,249,483639,2124,29937,329447,10201,10622,103432,20143.0,41422.0,88445.0,74524.0,26659.0,9754.0,2626.0,904.0,421.0,371.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15120,38778,Midara na Ao-chan wa Benkyou ga Dekinai,700,"Comedy, Romance, Ecchi, Shounen",Ao-chan Can't Study!,淫らな青ちゃんは勉強ができない,TV,12,"Apr 6, 2019 to Jun 22, 2019",Spring 2019,"Mainichi Broadcasting System, Kodansha, DMM pictures",Sentai Filmworks,SILVER LINK.,Manga,12 min. per ep.,PG-13 - Teens 13 or older,4545,922,161854,443,13650,96142,3899,9739,38424,3546.0,5019.0,13681.0,26009.0,17219.0,8569.0,3400.0,1453.0,623.0,410.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2581,2803,Densetsu no Yuusha Da Garn,800,"Mecha, Sci-Fi, Shounen",Unknown,伝説の勇者ダ・ガーン,TV,46,"Feb 8, 1992 to Jan 23, 1993",Winter 1992,Nagoya Broadcasting Network,Unknown,Sunrise,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,3380,7559,3332,13,133,1103,147,188,1761,81.0,83.0,169.0,234.0,125.0,63.0,27.0,12.0,7.0,8.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5553,8879,Dolphin Ouji,0,"Action, Adventure, Kids, Sci-Fi",Unknown,ドルフィン王子,TV,3,"Apr 4, 1965 to Apr 18, 1965",Spring 1965,Fuji TV,Unknown,Unknown,Unknown,23 min. per ep.,G - All Ages,13825,13437,303,0,11,78,11,71,132,2.0,1.0,3.0,7.0,12.0,12.0,8.0,5.0,1.0,11.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14362,37587,Lapis Re:LiGHTs,700,"Music, Magic, Fantasy",Unknown,ラピスリライツ,TV,12,"Jul 4, 2020 to Sep 19, 2020",Summer 2020,Studio Mausu,Funimation,Yokohama Animation Lab,Other,24 min. per ep.,PG-13 - Teens 13 or older,5247,3027,29145,122,4119,10026,1006,3164,10830,542.0,594.0,1489.0,2705.0,2254.0,1528.0,613.0,278.0,112.0,84.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1859,2039,Mahou no Yousei Persia,700,"Comedy, Magic",Unknown,魔法の妖精 ペルシャ,TV,48,"Jul 6, 1984 to May 31, 1985",Summer 1984,Unknown,Unknown,Studio Pierrot,Original,24 min. per ep.,PG - Children,5268,8612,2180,9,149,554,174,139,1164,29.0,31.0,68.0,133.0,104.0,65.0,11.0,11.0,3.0,6.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12676,34888,Makeruna!! Aku no Gundan!,600,"Comedy, Shounen",Unknown,まけるな!! あくのぐんだん！,TV,12,"Apr 5, 2017 to Jun 21, 2017",Spring 2017,Bushiroad,Unknown,Tatsunoko Production,Manga,5 min. per ep.,G - All Ages,10113,9333,1648,1,122,794,50,358,324,19.0,7.0,18.0,102.0,155.0,183.0,119.0,68.0,37.0,44.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5084,7605,Parasol Henbei,700,"Adventure, Comedy, Fantasy, Kids, Magic",Unknown,パラソルヘンべえ,TV,200,"Oct 2, 1989 to Jan 28, 1991",Fall 1989,Unknown,Unknown,Unknown,Unknown,10 min. per ep.,PG - Children,8000,12408,444,2,18,221,14,89,102,16.0,4.0,10.0,31.0,34.0,24.0,11.0,4.0,3.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2582,2804,Hana no Mahoutsukai Mary Bell,700,"Adventure, Magic, Fantasy, Shoujo",Unknown,花の魔法使いマリーベル,TV,50,"Feb 3, 1992 to Jan 18, 1993",Winter 1992,"Big West, TV Setouchi",Unknown,"Production Reed, Asahi Production",Original,24 min. per ep.,G - All Ages,5946,8779,2035,8,105,728,92,162,948,39.0,33.0,65.0,141.0,108.0,87.0,32.0,5.0,10.0,10.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,102,Aishiteruze Baby★★,800,"Comedy, Drama, Romance, Shoujo",Unknown,愛してるぜ ベイベ★★,TV,26,"Apr 3, 2004 to Oct 9, 2004",Spring 2004,"Animax, Toei Video, Sunny Side Up",Unknown,TMS Entertainment,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1634,1529,89533,571,3772,59770,4008,4946,17037,4497.0,7282.0,12321.0,12618.0,6389.0,3227.0,1069.0,426.0,187.0,180.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2353,2566,Uchuujin Tanaka Tarou,700,"Comedy, School, Shounen",Taro the Space Alien,うちゅう人田中太郎,TV,24,"Apr 17, 2000 to Mar 26, 2001",Spring 2000,VIZ Media,Unknown,Unknown,Unknown,20 min. per ep.,G - All Ages,7774,11225,723,3,35,316,38,116,218,15.0,20.0,24.0,51.0,61.0,61.0,12.0,9.0,11.0,4.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1649,1812,Hanoka,400,Sci-Fi,Unknown,HANOKA～葉ノ香～,TV,12,"Aug 8, 2006 to Oct 31, 2006",Summer 2006,Fanworks,Unknown,RAMS,Original,5 min. per ep.,PG-13 - Teens 13 or older,11020,7495,3442,19,135,1661,82,336,1228,53.0,16.0,29.0,76.0,121.0,157.0,176.0,193.0,311.0,423.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8445,21421,Mahou Shoujo Taisen,600,Magic,Magica Wars,魔法少女大戦,TV,26,"Apr 8, 2014 to Sep 30, 2014",Spring 2014,Unknown,Unknown,Gainax,Other,4 min. per ep.,PG-13 - Teens 13 or older,8952,4096,15558,4,1406,5692,1004,2470,4986,121.0,132.0,439.0,973.0,1422.0,1254.0,608.0,309.0,194.0,100.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5142,7751,Midnight Horror School,0,Comedy,Unknown,ミッドナイトホラースクール,TV,52,"Oct 1, 2003 to Mar 24, 2004",Fall 2003,Milky Cartoon,Unknown,Unknown,Unknown,22 min. per ep.,Unknown,15527,11642,610,0,25,102,33,62,388,6.0,6.0,4.0,25.0,10.0,9.0,5.0,4.0,1.0,8.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6707,12181,Nihon Omoshiro Mukashibanashi,0,"Comedy, Historical, Parody",Unknown,日本おもしろ昔話,TV,12,"Nov 28, 2011 to Feb 13, 2012",Fall 2011,Crossphere,Unknown,Unknown,Unknown,12 min. per ep.,G - All Ages,11159,13776,279,1,20,75,6,52,126,4.0,Unknown,5.0,13.0,11.0,6.0,3.0,2.0,1.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,63,DearS,700,"Sci-Fi, Harem, Comedy, Romance, Ecchi, Shounen",DearS,ディアーズ,TV,12,"Jul 11, 2004 to Sep 26, 2004",Summer 2004,"Bandai Visual, Hal Film Maker, Genco, Lantis","Discotek Media, Geneon Entertainment USA",Daume,Manga,23 min. per ep.,R+ - Mild Nudity,5274,1146,128788,391,3766,95113,3066,5507,21336,3464.0,5632.0,11499.0,19352.0,14791.0,8839.0,4070.0,1863.0,1029.0,730.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4466,6119,Cookin' Idol Ai! Mai! Main!,700,"Comedy, Kids",Unknown,クッキンアイドル　アイ！マイ！まいん！,TV,305,"Mar 30, 2009 to Mar 22, 2013",Spring 2009,"NHK, Nihon Ad Systems",Unknown,Studio Deen,Original,6 min. per ep.,PG - Children,7450,9477,1552,3,110,248,87,148,959,26.0,10.0,27.0,54.0,61.0,34.0,16.0,10.0,5.0,11.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6028,10014,Shouwa Monogatari,700,"Drama, Historical",Unknown,昭和物語 TV,TV,13,"Apr 4, 2011 to Jun 26, 2011",Spring 2011,Unknown,Unknown,WAO World,Original,25 min. per ep.,PG - Children,3879,6452,5026,11,317,1309,377,450,2573,60.0,95.0,268.0,403.0,271.0,174.0,35.0,20.0,10.0,17.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7838,18227,Bakujuu Gasshin Ziguru Hazeru,0,"Action, Mecha",Unknown,爆獣合神ジグルハゼル,TV,6,"Apr 6, 2013 to Dec, 2013",Spring 2013,Unknown,Unknown,Production Reed,Other,2 min. per ep.,PG - Children,13385,12443,440,1,42,88,21,98,191,6.0,Unknown,2.0,4.0,7.0,14.0,13.0,4.0,11.0,11.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209,233,Daa! Daa! Daa!,800,"Comedy, Sci-Fi, Shoujo",Unknown,だぁ! だぁ! だぁ!,TV,78,"Mar 28, 2000 to Feb 26, 2002",Spring 2000,Unknown,Unknown,J.C.Staff,Manga,25 min. per ep.,G - All Ages,1152,3651,20155,262,1368,10846,1830,1509,4602,1138.0,1570.0,2383.0,2433.0,1162.0,530.0,156.0,41.0,35.0,33.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2335,2548,Ai no Wakakusa Monogatari,800,"Drama, Historical, Slice of Life",Tales of Little Women,愛の若草物語,TV,48,"Jan 11, 1987 to Dec 27, 1987",Winter 1987,Unknown,Saban Entertainment,Nippon Animation,Novel,24 min. per ep.,G - All Ages,1805,5839,6478,39,207,3175,238,270,2588,260.0,314.0,556.0,712.0,324.0,141.0,35.0,19.0,13.0,6.0,,No Sequel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
458,488,Ichigo Mashimaro,800,"Slice of Life, Comedy",Strawberry Marshmallow,苺ましまろ,TV,12,"Jul 15, 2005 to Oct 14, 2005",Summer 2005,"TBS, Movic","Sentai Filmworks, Geneon Entertainment USA",Daume,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,1127,1796,71069,756,3121,34913,2360,1960,28715,2683.0,4887.0,8596.0,7357.0,3079.0,1300.0,386.0,160.0,71.0,56.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,2406,Sazae-san,700,"Slice of Life, Comedy",Mrs. Sazae,サザエさん,TV,Unknown,"Oct 5, 1969 to ?",Fall 1969,Fuji TV,Unknown,Eiken,4-koma manga,24 min.,G - All Ages,7844,6259,5481,23,1356,1,473,1215,2436,154.0,64.0,127.0,226.0,249.0,172.0,69.0,38.0,38.0,100.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,2810,Anime Himitsu no Hanazono,800,"Kids, Historical, Drama, Shoujo",The Secret Garden,アニメ ひみつの花園,TV,39,"Apr 19, 1991 to Mar 27, 1992",Spring 1991,"NHK, Gakken, Aubec",Unknown,Unknown,Book,25 min. per ep.,G - All Ages,3436,6885,4275,11,111,2742,111,168,1143,161.0,184.0,410.0,596.0,353.0,180.0,49.0,18.0,10.0,14.0,,No Sequel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628,22219,Warera Salaryman Tou,0,"Comedy, Slice of Life",Unknown,われらサラリーマン党,TV,26,"Oct 7, 1970 to Mar 31, 1971",Fall 1970,"Fuji TV, P Productions",Unknown,Unknown,Unknown,4 min. per ep.,G - All Ages,12791,14768,206,0,10,46,6,72,72,6.0,Unknown,3.0,1.0,1.0,5.0,2.0,1.0,1.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11165,31904,Big Order (TV),600,"Action, Shounen, Super Power",Unknown,ビッグオーダー,TV,10,"Apr 16, 2016 to Jun 18, 2016",Spring 2016,"Lantis, Rakuonsha, KlockWorx",Crunchyroll,Asread,Manga,24 min. per ep.,R+ - Mild Nudity,9909,841,178199,203,11665,103622,4928,20862,37122,2631.0,3251.0,7802.0,14747.0,17211.0,14033.0,11028.0,6962.0,5610.0,5293.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4744,6779,Pokonyan!,700,"Comedy, Fantasy, Kids, Magic",Rocky Rackat!,ポコニャン！,TV,170,"Apr 5, 1993 to Mar 29, 1996",Spring 1993,"Shogakukan-Shueisha Productions, NHK, Animation 21",Enoki Films,Unknown,Unknown,10 min. per ep.,PG - Children,5224,11436,661,4,35,330,38,101,157,16.0,30.0,36.0,77.0,55.0,25.0,17.0,4.0,2.0,4.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3935,5041,Guin Saga,800,"Adventure, Fantasy",Unknown,グイン・サーガ,TV,26,"Apr 5, 2009 to Sep 27, 2009",Spring 2009,Aniplex,Sentai Filmworks,Satelight,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2779,2611,38187,126,2643,15159,2460,3168,14757,861.0,1537.0,3456.0,3953.0,2187.0,1175.0,512.0,186.0,107.0,88.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13098,35508,Shampoo Ouji,0,"Adventure, Fantasy, Kids",Unknown,シャンプー王子,TV,12,"Oct 1, 2007 to Dec 17, 2007",Fall 2007,Unknown,Unknown,Unknown,Picture book,5 min. per ep.,G - All Ages,11886,16629,107,0,9,29,3,32,34,4.0,Unknown,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17220,43229,Godzilla: S.P,0,Action,Godzilla Singular Point,ゴジラ S.P ＜シンギュラポイント＞,TV,13,"Mar 25, 2021 to ?",Spring 2021,"Toho, Netflix",Unknown,"Bones, Orange",Original,Unknown,Unknown,0,5476,7658,23,1,0,1,0,7656,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5156,7785,Yojouhan Shinwa Taikei,900,"Mystery, Comedy, Psychological, Romance",The Tatami Galaxy,四畳半神話大系,TV,11,"Apr 23, 2010 to Jul 2, 2010",Spring 2010,"Dentsu, Kadokawa Shoten, Fuji TV, Toho, Asmik Ace, Tohokushinsha Film Corporation, Sony Music Entertainment, Fujipacific Music",Funimation,Madhouse,Novel,23 min. per ep.,R - 17+ (violence & profanity),65,454,307558,14335,19309,114567,11664,7132,154886,30301.0,31128.0,23327.0,10645.0,3997.0,1850.0,947.0,419.0,295.0,688.0,,No Sequel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11404,32555,Stella no Mahou,700,"Game, Slice of Life, Comedy, School",Magic of Stella,ステラのまほう,TV,12,"Oct 3, 2016 to Dec 19, 2016",Fall 2016,"Kadokawa Shoten, AT-X, flying DOG, Houbunsha, Hakuhodo DY Music & Pictures",Sentai Filmworks,SILVER LINK.,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,4168,2785,33679,46,2374,14079,1262,2339,13625,500.0,733.0,2186.0,4013.0,2579.0,1290.0,365.0,116.0,63.0,54.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17101,42774,Sayonara Watashi no Cramer,0,"Sports, Drama, Shounen","Good-bye, Cramer",さよなら私のクラマー,TV,Unknown,"Apr 4, 2021 to ?",Spring 2021,Unknown,Unknown,LIDENFILMS,Manga,Unknown,Unknown,0,6079,5914,11,0,0,0,0,5914,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376,400,Seihou Bukyou Outlaw Star,800,"Action, Sci-Fi, Adventure, Space, Comedy",Outlaw Star,星方武侠アウトロースター,TV,24,"Jan 9, 1998 to Jun 26, 1998",Winter 1998,"Sotsu, Victor Entertainment","Funimation, Bandai Entertainment",Sunrise,Manga,25 min. per ep.,R+ - Mild Nudity,714,1180,125411,2134,6145,65883,5234,3074,45075,6280.0,11345.0,17141.0,12793.0,4465.0,1807.0,525.0,143.0,87.0,75.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4509,6211,Tokyo Magnitude 8.0,900,Drama,Tokyo Magnitude 8.0,東京マグニチュード8.0,TV,11,"Jul 10, 2009 to Sep 18, 2009",Summer 2009,"Dentsu, Fuji TV, Toho, Asmik Ace, Sony Music Entertainment, Sakura Create",Maiden Japan,"Bones, Kinema Citrus",Original,22 min. per ep.,PG-13 - Teens 13 or older,462,611,237316,1674,9288,120069,7293,5706,94960,15035.0,24287.0,32250.0,18755.0,6892.0,2823.0,1132.0,501.0,230.0,210.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8203,20005,Pinch to Punch,0,Comedy,Unknown,ピンチとパンチ,TV,156,"Sep 29, 1969 to Mar 28, 1970",Fall 1969,Fuji TV,Unknown,Unknown,Unknown,5 min. per ep.,G - All Ages,11531,13995,258,0,14,78,9,67,90,6.0,Unknown,5.0,4.0,7.0,11.0,Unknown,3.0,2.0,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2677,2931,Mokke,800,"Slice of Life, Supernatural, Mystery",Unknown,もっけ,TV,24,"Oct 3, 2007 to Mar 16, 2008",Fall 2007,"Kodansha, Nagoya Broadcasting Network",Unknown,"Madhouse, Tezuka Productions",Manga,24 min. per ep.,PG - Children,3373,4444,12796,24,677,2868,692,884,7675,119.0,244.0,597.0,864.0,506.0,286.0,102.0,50.0,16.0,21.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5614,9015,Obake no... Holly,0,"Comedy, Kids, Magic, Fantasy",Unknown,おばけの…　ホーリー,TV,200,"Jan 28, 1991 to Apr 12, 1993",Winter 1991,"NHK, Studio Junio",Unknown,Unknown,Unknown,10 min. per ep.,G - All Ages,11239,12683,396,1,19,147,16,65,149,10.0,1.0,14.0,20.0,18.0,17.0,8.0,4.0,3.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10986,31519,Anitore! EX,600,"Comedy, Sports",Anime de Training! Ex,あにトレ！ＥＸ,TV,12,"Oct 13, 2015 to Dec 29, 2015",Fall 2015,"Earth Star Entertainment, F.M.F",Unknown,Rising Force,Original,4 min. per ep.,PG-13 - Teens 13 or older,9832,3115,27588,33,1657,13474,912,2371,9174,491.0,268.0,662.0,1460.0,2448.0,2494.0,1377.0,893.0,568.0,463.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10971,31498,Pan de Peace!,600,"Slice of Life, Comedy, School",Pan de Peace!,パンでPeace！,TV,13,"Apr 3, 2016 to Jun 26, 2016",Spring 2016,"Jinnan Studio, Contents Seed",Unknown,Asahi Production,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,9389,3094,28014,27,1842,15535,819,3457,6361,416.0,307.0,822.0,2221.0,3218.0,3187.0,1505.0,864.0,546.0,309.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13355,36000,Sora to Umi no Aida,600,"Sci-Fi, Adventure, Space, Fantasy",Between the Sky and Sea,ソラとウミのアイダ,TV,12,"Oct 4, 2018 to Dec 20, 2018",Fall 2018,Half H.P Studio,Sentai Filmworks,TMS Entertainment,Game,23 min. per ep.,PG-13 - Teens 13 or older,9209,3828,17960,20,1440,4900,583,4104,6933,142.0,112.0,364.0,876.0,1129.0,1033.0,810.0,508.0,328.0,263.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5213,8041,Sennin Buraku,600,"Comedy, Ecchi",Hermit Village,仙人部落,TV,23,"Sep 4, 1963 to Feb 23, 1964",Fall 1963,Unknown,Unknown,Eiken,4-koma manga,15 min. per ep.,PG-13 - Teens 13 or older,8317,11464,651,1,31,155,38,129,298,9.0,5.0,8.0,24.0,30.0,22.0,13.0,10.0,10.0,14.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11138,31845,Masou Gakuen HxH,700,"Action, Sci-Fi, Harem, Comedy, Romance, Ecchi, Fantasy, School",Hybrid x Heart Magias Academy Ataraxia,魔装学園H×H,TV,12,"Jul 6, 2016 to Sep 21, 2016",Summer 2016,"Kadokawa Shoten, AT-X, DAX Production, KBS, KlockWorx, flying DOG, Kadokawa Media House, Sun TV, TV Saitama, Chiba TV","Funimation, Crunchyroll",Production IMS,Light novel,24 min. per ep.,R+ - Mild Nudity,7463,717,205337,592,16086,118431,5663,16167,48990,6407.0,5014.0,10241.0,19593.0,20143.0,13129.0,7991.0,4675.0,3429.0,2829.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13242,35739,Pikotarou no Lullaby Lullaby (TV),600,"Comedy, Parody",Pikotaro's Lullaby La La By (TV),ピコ太郎のララバイラーラバイ,TV,9,"Aug 2, 2017 to Sep 27, 2017",Summer 2017,"TV Tokyo Music, Avex Pictures",Unknown,DLE,Original,3 min. per ep.,G - All Ages,9551,6817,4413,6,268,2429,139,655,922,221.0,51.0,158.0,280.0,370.0,369.0,211.0,178.0,144.0,215.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
